,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
22503,T.Cannon,0,15,-3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
22506,D.Amendola,0,9,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22507,K.Drake,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
22510,J.Leggett,0,6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
22511,Q.Enunwa,0,23,-1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
22512,J.Kearse,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22513,R.Anderson,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
22515,Q.Enunwa,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
22520,D.Amendola,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22523,C.Herndon,0,21,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22524,E.McGuire,0,15,-2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
22525,R.Anderson,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
22526,J.Kearse,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
22527,R.Anderson,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
22528,J.Kearse,0,0,34.0,,0.0,0.0,0.0,0.0,0.0,0.0
22532,J.Brown,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
22534,M.Andrews,0,20,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
22539,M.Crabtree,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
22541,J.Conner,0,5,-5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
22544,V.McDonald,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
22549,M.Crabtree,0,13,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22550,C.Moore,0,30,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22554,M.Andrews,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
22557,J.Brown,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22560,J.Washington,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
22561,A.Brown,0,11,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22562,J.Smith-Schuster,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22563,J.Smith-Schuster,0,18,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
22564,J.Washington,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22566,J.James,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
22567,J.Conner,0,5,-3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
22568,J.Conner,1,7,-3.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0
22572,A.Collins,0,4,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22576,J.Brown,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22578,V.McDonald,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
22579,V.McDonald,0,13,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22581,J.Washington,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22584,J.Conner,0,8,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
22585,R.Switzer,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
22587,J.Smith-Schuster,0,6,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22589,J.Conner,0,17,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
22590,A.Brown,1,6,-1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0
22594,M.Andrews,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22596,M.Crabtree,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
22601,A.Brown,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
22602,A.Brown,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22603,R.Switzer,0,5,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22604,R.Switzer,0,3,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22608,J.Smith-Schuster,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
22609,J.Washington,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
22611,W.Snead IV,0,26,8.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
22612,J.Brown,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
22614,J.Allen,0,3,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22615,J.Allen,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22617,V.McDonald,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22618,J.Conner,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
22620,V.McDonald,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
22626,A.Brown,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
22627,R.Switzer,0,13,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22629,J.Conner,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22631,A.Brown,0,9,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22634,V.McDonald,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22635,J.Conner,0,4,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22636,A.Brown,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
22637,J.Smith-Schuster,0,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22639,J.Conner,0,10,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
22643,H.Hurst,0,21,15.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22644,W.Snead IV,0,6,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22645,W.Snead IV,0,6,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22646,W.Snead IV,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22647,M.Crabtree,0,12,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22648,W.Snead IV,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22649,M.Crabtree,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
22650,J.Brown,0,6,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22651,L.Jackson,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
22652,M.Andrews,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
22658,J.James,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22659,J.Washington,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
22663,J.Allen,0,4,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22665,W.Snead IV,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22670,J.Smith-Schuster,0,22,23.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
22672,J.James,0,51,26.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
22674,A.Brown,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
22675,J.Smith-Schuster,0,9,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22676,J.Smith-Schuster,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
22678,A.Brown,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
22681,W.Snead IV,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
22683,J.Allen,0,8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22684,H.Hurst,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
22686,M.Andrews,0,21,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22687,M.Andrews,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
22688,W.Snead IV,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22689,J.Allen,0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22694,A.Brown,0,8,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22698,J.Smith-Schuster,0,7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22707,M.Crabtree,0,0,39.0,,0.0,0.0,0.0,0.0,0.0,0.0
22711,J.Brown,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22712,M.Crabtree,0,-3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715,L.Treadwell,0,15,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
22717,D.Cook,0,4,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22718,C.Beebe,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22719,C.Beebe,0,13,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
22720,L.Murray,0,16,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
22726,T.Riddick,0,10,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22728,M.Roberts,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
22730,M.Roberts,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
22734,A.Thielen,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
22738,T.Jones,0,5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22739,K.Johnson,0,11,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
22741,T.Riddick,0,1,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22742,M.Jones,0,18,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22744,M.Jones,0,10,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22745,K.Johnson,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
22750,M.Roberts,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
22754,A.Thielen,0,11,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22757,C.Beebe,0,6,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22758,A.Thielen,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
22760,L.Blount,0,2,-6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
22764,K.Golladay,0,15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22773,A.Thielen,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22776,T.Riddick,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22781,M.Jones,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
22782,T.Riddick,0,12,-5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
22784,L.Treadwell,0,22,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
22789,A.Thielen,0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22803,K.Rudolph,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22805,A.Robinson,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22806,D.Cook,0,5,-3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
22808,A.Robinson,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
22813,M.Jones,0,8,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22814,M.Jones,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
22816,A.Thielen,0,6,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22818,A.Thielen,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
22821,M.Jones,0,14,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
22827,D.Cook,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22829,K.Rudolph,0,24,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22830,D.Cook,0,6,-7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
22833,A.Robinson,0,10,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22836,K.Johnson,0,-6,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22837,M.Roberts,0,12,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22838,K.Golladay,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
22843,T.Riddick,0,4,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
22844,L.Willson,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22845,M.Jones,0,5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22846,L.Willson,0,12,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
22847,T.Riddick,0,3,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22848,T.Jones,0,8,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22851,T.Riddick,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22852,K.Golladay,0,18,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22853,M.Jones,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22854,K.Johnson,0,2,-7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
22855,K.Golladay,0,13,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
22857,K.Johnson,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
22860,T.Riddick,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
22877,M.Harris,0,9,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
22879,J.Jones,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
22881,M.Sanu,0,12,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
22882,C.Ridley,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
22884,A.Hooper,0,23,7.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
22885,T.Coleman,1,39,-4.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0
22888,M.Floyd,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
22892,P.Richardson,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22894,J.Doctson,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
22895,A.Peterson,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22896,J.Doctson,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
22898,J.Jones,0,12,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22899,C.Ridley,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
22901,M.Sanu,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22902,I.Smith,0,4,-4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
22903,M.Hall,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
22905,T.Coleman,0,8,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22909,C.Ridley,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
22911,A.Peterson,0,8,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
22914,M.Harris,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
22915,J.Reed,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22917,T.Coleman,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
22919,J.Jones,0,21,16.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22920,C.Ridley,0,-3,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22921,J.Jones,0,26,20.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22922,I.Smith,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
22924,A.Hooper,0,20,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
22929,P.Richardson,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22930,V.Davis,0,11,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22932,J.Reed,0,12,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22933,J.Doctson,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22937,M.Harris,0,18,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
22938,J.Doctson,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22942,C.Ridley,0,5,-4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
22944,M.Sanu,0,16,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22949,J.Jones,0,9,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
22951,C.Ridley,1,40,4.0,36.0,0.0,1.0,0.0,1.0,1.0,0.0
22955,K.Bibbs,0,15,-5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
22958,M.Harris,0,15,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
22964,C.Ridley,0,10,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22965,J.Jones,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22970,T.Coleman,1,10,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
22973,V.Davis,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
22974,M.Harris,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22975,J.Doctson,0,24,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22977,A.Peterson,0,3,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
22978,P.Richardson,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
22979,J.Reed,0,10,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22982,J.Jones,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
22983,M.Sanu,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22986,M.Harris,0,33,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22987,P.Richardson,0,5,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
22988,M.Harris,0,15,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
22990,P.Richardson,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
22991,J.Reed,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
22992,V.Davis,0,17,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
22993,V.Davis,0,10,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22997,A.Hooper,0,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22998,T.Coleman,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
22999,J.Jones,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23001,V.Davis,0,20,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
23004,V.Davis,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23010,C.Ridley,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23011,C.Ridley,0,14,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
23019,T.Coleman,0,9,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
23020,T.Coleman,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23023,V.Davis,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
23024,J.Jones,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
23026,M.Sanu,0,10,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
23029,J.Jones,1,35,-2.0,37.0,0.0,1.0,0.0,1.0,1.0,0.0
23033,M.Harris,0,8,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
23034,M.Harris,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23035,M.Harris,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
23036,M.Harris,0,7,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23037,S.Perine,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23041,J.Reed,0,4,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
23043,J.Reed,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
23044,S.Perine,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
23045,M.Harris,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23046,J.Doctson,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
23047,P.Richardson,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
23048,S.Perine,0,0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
23054,De.Thomas,0,31,-3.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0
23055,De.Thomas,0,18,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
23058,J.Thomas,1,7,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23063,T.Patrick,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
23066,J.Akins,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
23071,C.Sutton,0,21,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
23073,C.Sutton,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
23075,A.Janovich,0,9,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
23078,De.Thomas,0,12,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23080,D.Hopkins,0,15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23081,J.Akins,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
23086,D.Hopkins,0,5,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
23092,E.Sanders,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23094,D.Booker,0,1,-5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
23096,D.Hopkins,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23097,D.Hopkins,1,16,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23102,J.Heuerman,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
23105,D.Hopkins,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
23106,L.Miller,0,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
23108,M.LaCosse,0,44,15.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0
23109,J.Heuerman,0,14,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
23111,J.Heuerman,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23117,D.Hopkins,0,4,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23123,J.Heuerman,0,14,-2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
23124,E.Sanders,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
23128,E.Sanders,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23129,D.Booker,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
23131,E.Sanders,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23132,D.Booker,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
23134,R.Griffin,0,13,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
23136,D.Hopkins,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23142,J.Heuerman,0,8,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
23143,C.Sutton,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
23146,R.Griffin,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
23149,J.Heuerman,0,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23150,C.Sutton,0,22,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
23151,P.Lindsay,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
23152,E.Sanders,0,0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0
23153,C.Sutton,0,14,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
23156,P.Lindsay,0,12,-5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
23158,P.Lindsay,0,12,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
23161,J.Heuerman,1,12,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23165,D.Hopkins,0,15,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
23166,D.Hopkins,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23173,D.Hopkins,0,16,-2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
23176,J.Akins,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
23185,D.Hopkins,0,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
23189,J.Heuerman,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
23190,E.Sanders,0,9,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
23194,T.Patrick,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
23197,L.Miller,0,16,-2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
23204,D.Hopkins,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
23208,J.Heuerman,0,11,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
23209,T.Patrick,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
23210,D.Booker,0,8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
23213,J.Heuerman,0,3,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
23216,T.Patrick,0,17,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
23217,E.Sanders,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
23218,E.Sanders,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
23219,E.Sanders,0,18,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23221,J.Heuerman,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23233,N.Vannett,0,11,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
23235,N.Vannett,0,0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0
23238,M.Davis,0,9,-6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
23241,J.Brown,1,10,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23245,M.Gordon,0,10,-5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
23247,Ty.Williams,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23249,V.Green,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23253,K.Allen,0,6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
23255,Ty.Williams,1,12,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23262,M.Gordon,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
23263,K.Allen,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
