,rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
1172,D.Lewis,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
1175,D.Lewis,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1176,M.Mariota,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1179,K.Drake,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1182,K.Drake,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
1183,F.Gore,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1184,F.Gore,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
1185,A.Wilson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1187,K.Drake,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1188,R.Tannehill,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1193,D.Lewis,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1196,M.Mariota,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
1198,D.Lewis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1200,D.Lewis,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1202,D.Lewis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1205,R.Tannehill,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1208,F.Gore,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1212,D.Henry,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1213,D.Henry,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1216,K.Drake,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1217,K.Drake,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1218,K.Drake,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1220,D.Lewis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1226,K.Drake,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1229,F.Gore,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1233,F.Gore,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1234,F.Gore,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
1237,D.Lewis,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1239,D.Lewis,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1240,D.Lewis,0,26,,,1.0,0.0,0.0,0.0,0.0,0.0
1241,D.Lewis,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1244,D.Lewis,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1247,D.Lewis,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
1254,D.Henry,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1259,R.Tannehill,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1271,D.Lewis,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1274,D.Lewis,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1275,D.Lewis,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1277,K.Drake,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
1289,K.Drake,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1290,K.Drake,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
1292,K.Drake,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1304,R.Tannehill,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1307,J.Mixon,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1309,J.Wilkins,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1312,J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1314,J.Mixon,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1316,J.Mixon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1318,G.Bernard,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1324,J.Wilkins,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
1326,J.Wilkins,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1330,J.Wilkins,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1331,J.Wilkins,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1332,A.Luck,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
1335,J.Wilkins,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1344,N.Hines,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
1349,N.Hines,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1356,A.Dalton,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1358,J.Wilkins,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1362,C.Michael,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1364,N.Hines,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1365,J.Wilkins,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1367,C.Michael,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1373,J.Mixon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1374,J.Mixon,0,27,,,1.0,0.0,0.0,0.0,0.0,0.0
1387,N.Hines,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
1398,J.Wilkins,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1402,J.Mixon,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1421,A.Dalton,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
1422,J.Mixon,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1423,J.Mixon,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
1427,J.Wilkins,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1430,J.Wilkins,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1431,J.Wilkins,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1433,N.Hines,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1437,J.Mixon,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
1439,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1444,J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1447,J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1448,J.Mixon,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
1452,J.Wilkins,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1455,J.Mixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1457,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1463,J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1473,J.Wilkins,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1487,J.Conner,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1491,T.Taylor,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1495,T.Taylor,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
1497,C.Hyde,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1501,J.Conner,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
1502,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1508,T.Taylor,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1516,C.Hyde,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1517,C.Hyde,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1518,D.Johnson,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
1519,C.Hyde,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1524,J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1525,J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1529,R.Switzer,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1530,B.Roethlisberger,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
1536,J.Conner,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
1539,C.Hyde,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1542,T.Taylor,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1544,C.Hyde,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1545,N.Chubb,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1549,T.Taylor,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1551,C.Hyde,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1553,T.Taylor,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
1554,C.Hyde,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1556,D.Johnson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1561,J.Conner,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
1562,J.Conner,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1567,D.Johnson,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
1573,C.Hyde,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1574,C.Hyde,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1575,C.Hyde,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1576,C.Hyde,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
1577,C.Hyde,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1578,N.Chubb,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
1579,N.Chubb,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
1580,D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1581,T.Taylor,1,20,,,1.0,0.0,0.0,1.0,0.0,1.0
1585,J.Conner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1592,C.Hyde,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
1594,C.Hyde,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1597,J.Conner,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
1598,J.Conner,1,22,,,1.0,0.0,0.0,1.0,0.0,1.0
1602,C.Hyde,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1609,J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1610,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1612,J.Conner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1613,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1617,J.Conner,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1618,B.Roethlisberger,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
1620,J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1621,J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1628,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1629,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1630,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1635,T.Taylor,0,24,,,1.0,0.0,0.0,0.0,0.0,0.0
1642,J.Conner,0,-1,,,0.0,0.0,1.0,0.0,0.0,0.0
1643,C.Hyde,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
1648,C.Hyde,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1649,C.Hyde,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
1652,J.Conner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1653,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1655,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1656,J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1658,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1669,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1675,B.Roethlisberger,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1678,C.Hyde,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1682,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1689,C.Hyde,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1696,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1698,J.Conner,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1700,J.Conner,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1712,C.Hyde,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1719,M.Gordon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1720,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1723,A.Ekeler,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1725,M.Gordon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1727,T.Benjamin,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
1728,M.Gordon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1733,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1735,P.Mahomes,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
1741,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1747,S.Ware,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1749,M.Gordon,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
1751,M.Gordon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1764,M.Gordon,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
1765,M.Gordon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1766,A.Ekeler,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
1772,A.Ekeler,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1773,D.Watt,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
1774,M.Gordon,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
1780,K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1781,P.Mahomes,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
1782,K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1783,K.Hunt,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1785,S.Ware,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
1787,K.Hunt,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
1788,Dam. Williams,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1793,M.Gordon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1798,S.Ware,0,27,,,1.0,0.0,0.0,0.0,0.0,0.0
1808,K.Hunt,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1809,K.Hunt,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
1811,P.Mahomes,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1813,K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1814,T.Hill,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
1817,P.Mahomes,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1823,A.Ekeler,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1825,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1827,M.Gordon,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1828,M.Gordon,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
1830,K.Hunt,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1831,T.Hill,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
1833,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1850,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1851,K.Hunt,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1854,P.Mahomes,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
1861,M.Gordon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1865,A.Ekeler,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
1871,M.Gordon,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1873,K.Hunt,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1887,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1889,K.Hunt,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1891,K.Hunt,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
1901,R.Freeman,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
1904,R.Freeman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1905,P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
1910,C.Carson,0,10,,,0.0,0.0,0.0,0.0,0.0,0.0
1913,R.Freeman,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
1919,R.Freeman,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1927,R.Penny,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1928,R.Penny,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1934,P.Lindsay,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
1935,R.Freeman,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
1936,R.Freeman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
1939,C.Carson,0,24,,,1.0,0.0,0.0,0.0,0.0,0.0
1942,R.Penny,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
1949,R.Freeman,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1951,P.Lindsay,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
1952,P.Lindsay,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
1964,P.Lindsay,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
1965,P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
1966,P.Lindsay,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
1971,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1989,R.Penny,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
1994,R.Freeman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1997,D.Booker,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
1998,D.Booker,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2004,C.Carson,0,7,,,0.0,0.0,1.0,0.0,0.0,0.0
2006,R.Penny,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2009,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2013,R.Freeman,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2014,P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2016,R.Freeman,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2020,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2023,R.Freeman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2029,R.Wilson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2030,R.Penny,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2038,P.Lindsay,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
2039,P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2049,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2054,P.Lindsay,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
2055,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2056,P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2059,R.Penny,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
2063,R.Freeman,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
2065,R.Freeman,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2067,R.Freeman,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
2068,R.Freeman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2070,P.Lindsay,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2072,P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2076,R.Wilson,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
2081,E.Elliott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2083,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2085,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2088,C.Newton,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2091,D.Moore,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2092,C.Newton,0,16,,,0.0,0.0,0.0,0.0,0.0,0.0
2093,C.Newton,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
2094,C.Newton,0,29,,,1.0,0.0,0.0,0.0,0.0,0.0
2095,C.Anderson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2097,C.McCaffrey,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
2101,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2103,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2105,R.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2112,C.Newton,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
2114,C.McCaffrey,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2120,E.Elliott,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
2123,C.McCaffrey,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2124,C.McCaffrey,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2128,C.McCaffrey,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
2129,C.McCaffrey,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2130,C.Newton,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
2133,T.Austin,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2139,C.Newton,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2144,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2148,C.Anderson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
2149,C.Anderson,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
2166,D.Prescott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2170,C.Anderson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
2176,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2179,E.Elliott,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
2180,D.Prescott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2181,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2184,C.McCaffrey,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2185,C.McCaffrey,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2193,D.Prescott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2198,C.McCaffrey,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
2199,C.Anderson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2203,C.Anderson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
2204,A.Armah,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
2205,M.Palardy,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2208,E.Elliott,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
2209,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2215,E.Elliott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2216,D.Prescott,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
2217,E.Elliott,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
2218,E.Elliott,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
2219,D.Prescott,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2221,C.McCaffrey,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2223,C.Newton,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2239,C.Anderson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2241,C.Newton,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2243,C.Newton,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2247,D.Prescott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2249,C.Newton,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2251,C.Newton,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
2253,C.Newton,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
2256,A.Peterson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2259,A.Peterson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
2262,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2267,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2268,D.Johnson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
2270,D.Johnson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
2271,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2275,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2277,C.Thompson,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
2279,C.Thompson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
2280,A.Peterson,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
2281,A.Peterson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
2282,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2284,A.Peterson,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
2285,A.Peterson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2291,D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2294,A.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2295,A.Smith,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
2297,R.Kelley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
2298,R.Kelley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
2300,A.Smith,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
2302,A.Peterson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
2303,A.Smith,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
2304,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2306,A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2307,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2308,A.Peterson,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
2313,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
2331,S.Bradford,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
2335,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2339,A.Peterson,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
2343,C.Edmonds,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
2348,A.Smith,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
2350,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
2354,A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
